122,2,10,9,أَلِيمٌ
123,2,10,10,بِمَا
124,2,10,11,كَانُوا
125,2,10,12,يَكْذِبُونَ
126,2,11,1,وَإِذَا
127,2,11,2,قِيلَ
128,2,11,3,لَهُمْ
129,2,11,4,لَا
130,2,11,5,تُفْسِدُوا
131,2,11,6,فِي
132,2,11,7,الْأَرْضِ
133,2,11,8,قَالُوا
134,2,11,9,إِنَّمَا
135,2,11,10,نَحْنُ
136,2,11,11,مُصْلِحُونَ
137,2,12,1,أَلَا
138,2,12,2,إِنَّهُمْ
139,2,12,3,هُمُ
140,2,12,4,الْمُفْسِدُونَ
141,2,12,5,وَلَٰكِنْ
142,2,12,6,لَا
143,2,12,7,يَشْعُرُونَ
144,2,13,1,وَإِذَا
145,2,13,2,قِيلَ
146,2,13,3,لَهُمْ
147,2,13,4,آمِنُوا
148,2,13,5,كَمَا
149,2,13,6,آمَنَ
150,2,13,7,النَّاسُ
151,2,13,8,قَالُوا
152,2,13,9,أَنُؤْمِنُ
153,2,13,10,كَمَا
154,2,13,11,آمَنَ
155,2,13,12,السُّفَهَاءُ
156,2,13,13,أَلَا
157,2,13,14,إِنَّهُمْ
158,2,13,15,هُمُ
159,2,13,16,السُّفَهَاءُ
160,2,13,17,وَلَٰكِنْ
161,2,13,18,لَا
162,2,13,19,يَعْلَمُونَ
163,2,14,1,وَإِذَا
164,2,14,2,لَقُوا
165,2,14,3,الَّذِينَ
166,2,14,4,آمَنُوا
167,2,14,5,قَالُوا
168,2,14,6,آمَنَّا
169,2,14,7,وَإِذَا
170,2,14,8,خَلَوْا
171,2,14,9,إِلَىٰ
172,2,14,10,شَيَاطِينِهِمْ
173,2,14,11,قَالُوا
174,2,14,12,إِنَّا
175,2,14,13,مَعَكُمْ
176,2,14,14,إِنَّمَا
177,2,14,15,نَحْنُ
178,2,14,16,مُسْتَهْزِئُونَ
179,2,15,1,اللَّهُ
180,2,15,2,يَسْتَهْزِئُ
181,2,15,3,بِهِمْ
182,2,15,4,وَيَمُدُّهُمْ
183,2,15,5,فِي
184,2,15,6,طُغْيَانِهِمْ
185,2,15,7,يَعْمَهُونَ
186,2,16,1,أُولَٰئِكَ
187,2,16,2,الَّذِينَ
188,2,16,3,اشْتَرَوُا
189,2,16,4,الضَّلَالَةَ
190,2,16,5,بِالْهُدَىٰ
191,2,16,6,فَمَا
192,2,16,7,رَبِحَتْ
193,2,16,8,تِجَارَتُهُمْ
194,2,16,9,وَمَا
195,2,16,10,كَانُوا
196,2,16,11,مُهْتَدِينَ
197,2,17,1,مَثَلُهُمْ
198,2,17,2,كَمَثَلِ
199,2,17,3,الَّذِي
200,2,17,4,اسْتَوْقَدَ
201,2,17,5,نَارًا
202,2,17,6,فَلَمَّا
203,2,17,7,أَضَاءَتْ
204,2,17,8,مَا
205,2,17,9,حَوْلَهُ
206,2,17,10,ذَهَبَ
207,2,17,11,اللَّهُ
208,2,17,12,بِنُورِهِمْ
209,2,17,13,وَتَرَكَهُمْ
210,2,17,14,فِي
211,2,17,15,ظُلُمَاتٍ
212,2,17,16,لَا
213,2,17,17,يُبْصِرُونَ
214,2,18,1,صُمٌّ
215,2,18,2,بُكْمٌ
216,2,18,3,عُمْيٌ
217,2,18,4,فَهُمْ
218,2,18,5,لَا
219,2,18,6,يَرْجِعُونَ
220,2,19,1,أَوْ
221,2,19,2,كَصَيِّبٍ
222,2,19,3,مِنَ
223,2,19,4,السَّمَاءِ
224,2,19,5,فِيهِ
225,2,19,6,ظُلُمَاتٌ
226,2,19,7,وَرَعْدٌ
227,2,19,8,وَبَرْقٌ
228,2,19,9,يَجْعَلُونَ
229,2,19,10,أَصَابِعَهُمْ
230,2,19,11,فِي
231,2,19,12,آذَانِهِمْ
232,2,19,13,مِنَ
233,2,19,14,الصَّوَاعِقِ
234,2,19,15,حَذَرَ
235,2,19,16,الْمَوْتِ
236,2,19,17,وَاللَّهُ
237,2,19,18,مُحِيطٌ
238,2,19,19,بِالْكَافِرِينَ
239,2,20,1,يَكَادُ
240,2,20,2,الْبَرْقُ
241,2,20,3,يَخْطَفُ
242,2,20,4,أَبْصَارَهُمْ
243,2,20,5,كُلَّمَا
244,2,20,6,أَضَاءَ
245,2,20,7,لَهُمْ
246,2,20,8,مَشَوْا
247,2,20,9,فِيهِ
248,2,20,10,وَإِذَا
249,2,20,11,أَظْلَمَ
250,2,20,12,عَلَيْهِمْ
251,2,20,13,قَامُوا
252,2,20,14,وَلَوْ
253,2,20,15,شَاءَ
254,2,20,16,اللَّهُ
255,2,20,17,لَذَهَبَ
256,2,20,18,بِسَمْعِهِمْ
257,2,20,19,وَأَبْصَارِهِمْ
258,2,20,20,إِنَّ
259,2,20,21,اللَّهَ
260,2,20,22,عَلَىٰ
261,2,20,23,كُلِّ
262,2,20,24,شَيْءٍ
263,2,20,25,قَدِيرٌ
264,2,21,1,يَا
265,2,21,2,أَيُّهَا
266,2,21,3,النَّاسُ
267,2,21,4,اعْبُدُوا
268,2,21,5,رَبَّكُمُ
269,2,21,6,الَّذِي
270,2,21,7,خَلَقَكُمْ
271,2,21,8,وَالَّذِينَ
272,2,21,9,مِنْ
273,2,21,10,قَبْلِكُمْ
274,2,21,11,لَعَلَّكُمْ
275,2,21,12,تَتَّقُونَ
276,2,22,1,الَّذِي
277,2,22,2,جَعَلَ
278,2,22,3,لَكُمُ
279,2,22,4,الْأَرْضَ
280,2,22,5,فِرَاشًا
281,2,22,6,وَالسَّمَاءَ
282,2,22,7,بِنَاءً
283,2,22,8,وَأَنْزَلَ
284,2,22,9,مِنَ
285,2,22,10,السَّمَاءِ
286,2,22,11,مَاءً
287,2,22,12,فَأَخْرَجَ
288,2,22,13,بِهِ
289,2,22,14,مِنَ
290,2,22,15,الثَّمَرَاتِ
291,2,22,16,رِزْقًا
292,2,22,17,لَكُمْ
293,2,22,18,فَلَا
294,2,22,19,تَجْعَلُوا
295,2,22,20,لِلَّهِ
296,2,22,21,أَنْدَادًا
297,2,22,22,وَأَنْتُمْ
298,2,22,23,تَعْلَمُونَ
299,2,23,1,وَإِنْ
300,2,23,2,كُنْتُمْ
301,2,23,3,فِي
302,2,23,4,رَيْبٍ
303,2,23,5,مِمَّا
304,2,23,6,نَزَّلْنَا
305,2,23,7,عَلَىٰ
306,2,23,8,عَبْدِنَا
307,2,23,9,فَأْتُوا
308,2,23,10,بِسُورَةٍ
309,2,23,11,مِنْ
310,2,23,12,مِثْلِهِ
311,2,23,13,وَادْعُوا
312,2,23,14,شُهَدَاءَكُمْ
313,2,23,15,مِنْ
314,2,23,16,دُونِ
315,2,23,17,اللَّهِ
316,2,23,18,إِنْ
317,2,23,19,كُنْتُمْ
318,2,23,20,صَادِقِينَ
319,2,24,1,فَإِنْ
320,2,24,2,لَمْ
321,2,24,3,تَفْعَلُوا
322,2,24,4,وَلَنْ
323,2,24,5,تَفْعَلُوا
324,2,24,6,فَاتَّقُوا
325,2,24,7,النَّارَ
326,2,24,8,الَّتِي
327,2,24,9,وَقُودُهَا
328,2,24,10,النَّاسُ
329,2,24,11,وَالْحِجَارَةُ
330,2,24,12,أُعِدَّتْ
331,2,24,13,لِلْكَافِرِينَ
332,2,25,1,وَبَشِّرِ
333,2,25,2,الَّذِينَ
334,2,25,3,آمَنُوا
335,2,25,4,وَعَمِلُوا
336,2,25,5,الصَّالِحَاتِ
337,2,25,6,أَنَّ
338,2,25,7,لَهُمْ
339,2,25,8,جَنَّاتٍ
340,2,25,9,تَجْرِي
341,2,25,10,مِنْ
342,2,25,11,تَحْتِهَا
343,2,25,12,الْأَنْهَارُ
344,2,25,13,كُلَّمَا
345,2,25,14,رُزِقُوا
346,2,25,15,مِنْهَا
347,2,25,16,مِنْ
348,2,25,17,ثَمَرَةٍ
349,2,25,18,رِزْقًا
350,2,25,19,قَالُوا
351,2,25,20,هَٰذَا
352,2,25,21,الَّذِي
353,2,25,22,رُزِقْنَا
354,2,25,23,مِنْ
355,2,25,24,قَبْلُ
356,2,25,25,وَأُتُوا
357,2,25,26,بِهِ
358,2,25,27,مُتَشَابِهًا
359,2,25,28,وَلَهُمْ
360,2,25,29,فِيهَا
361,2,25,30,أَزْوَاجٌ
362,2,25,31,مُطَهَّرَةٌ
363,2,25,32,وَهُمْ
364,2,25,33,فِيهَا
365,2,25,34,خَالِدُونَ
366,2,26,1,إِنَّ
367,2,26,2,اللَّهَ
368,2,26,3,لَا
369,2,26,4,يَسْتَحْيِي
370,2,26,5,أَنْ
371,2,26,6,يَضْرِبَ
372,2,26,7,مَثَلًا
373,2,26,8,مَا
374,2,26,9,بَعُوضَةً
375,2,26,10,فَمَا
376,2,26,11,فَوْقَهَا
377,2,26,12,فَأَمَّا
378,2,26,13,الَّذِينَ
379,2,26,14,آمَنُوا
380,2,26,15,فَيَعْلَمُونَ
381,2,26,16,أَنَّهُ
382,2,26,17,الْحَقُّ
383,2,26,18,مِنْ
384,2,26,19,رَبِّهِمْ
385,2,26,20,وَأَمَّا
386,2,26,21,الَّذِينَ
387,2,26,22,كَفَرُوا
388,2,26,23,فَيَقُولُونَ
389,2,26,24,مَاذَا
390,2,26,25,أَرَادَ
391,2,26,26,اللَّهُ
392,2,26,27,بِهَٰذَا
393,2,26,28,مَثَلًا
394,2,26,29,يُضِلُّ
395,2,26,30,بِهِ
396,2,26,31,كَثِيرًا
397,2,26,32,وَيَهْدِي
398,2,26,33,بِهِ
399,2,26,34,كَثِيرًا
400,2,26,35,وَمَا
401,2,26,36,يُضِلُّ
402,2,26,37,بِهِ
403,2,26,38,إِلَّا
404,2,26,39,الْفَاسِقِينَ
405,2,27,1,الَّذِينَ
406,2,27,2,يَنْقُضُونَ
407,2,27,3,عَهْدَ
408,2,27,4,اللَّهِ
409,2,27,5,مِنْ
410,2,27,6,بَعْدِ
411,2,27,7,مِيثَاقِهِ
412,2,27,8,وَيَقْطَعُونَ
413,2,27,9,مَا
414,2,27,10,أَمَرَ
415,2,27,11,اللَّهُ
416,2,27,12,بِهِ
417,2,27,13,أَنْ
418,2,27,14,يُوصَلَ
419,2,27,15,وَيُفْسِدُونَ
420,2,27,16,فِي
421,2,27,17,الْأَرْضِ
422,2,27,18,أُولَٰئِكَ
423,2,27,19,هُمُ
424,2,27,20,الْخَاسِرُونَ
425,2,28,1,كَيْفَ
426,2,28,2,تَكْفُرُونَ
427,2,28,3,بِاللَّهِ
428,2,28,4,وَكُنْتُمْ
429,2,28,5,أَمْوَاتًا
430,2,28,6,فَأَحْيَاكُمْ
431,2,28,7,ثُمَّ
432,2,28,8,يُمِيتُكُمْ
433,2,28,9,ثُمَّ
434,2,28,10,يُحْيِيكُمْ
435,2,28,11,ثُمَّ
436,2,28,12,إِلَيْهِ
437,2,28,13,تُرْجَعُونَ
438,2,29,1,هُوَ
439,2,29,2,الَّذِي
440,2,29,3,خَلَقَ
441,2,29,4,لَكُمْ
442,2,29,5,مَا
443,2,29,6,فِي
444,2,29,7,الْأَرْضِ
445,2,29,8,جَمِيعًا
446,2,29,9,ثُمَّ
447,2,29,10,اسْتَوَىٰ
448,2,29,11,إِلَى
449,2,29,12,السَّمَاءِ
450,2,29,13,فَسَوَّاهُنَّ
451,2,29,14,سَبْعَ
452,2,29,15,سَمَاوَاتٍ
453,2,29,16,وَهُوَ
454,2,29,17,بِكُلِّ
455,2,29,18,شَيْءٍ
456,2,29,19,عَلِيمٌ
457,2,30,1,وَإِذْ
458,2,30,2,قَالَ
459,2,30,3,رَبُّكَ
460,2,30,4,لِلْمَلَائِكَةِ
461,2,30,5,إِنِّي
462,2,30,6,جَاعِلٌ
463,2,30,7,فِي
464,2,30,8,الْأَرْضِ
465,2,30,9,خَلِيفَةً
466,2,30,10,قَالُوا
467,2,30,11,أَتَجْعَلُ
468,2,30,12,فِيهَا
469,2,30,13,مَنْ
470,2,30,14,يُفْسِدُ
471,2,30,15,فِيهَا
472,2,30,16,وَيَسْفِكُ
473,2,30,17,الدِّمَاءَ
474,2,30,18,وَنَحْنُ
475,2,30,19,نُسَبِّحُ
476,2,30,20,بِحَمْدِكَ
477,2,30,21,وَنُقَدِّسُ
478,2,30,22,لَكَ
479,2,30,23,قَالَ
480,2,30,24,إِنِّي
481,2,30,25,أَعْلَمُ
482,2,30,26,مَا
483,2,30,27,لَا
484,2,30,28,تَعْلَمُونَ
485,2,31,1,وَعَلَّمَ
486,2,31,2,آدَمَ
487,2,31,3,الْأَسْمَاءَ
488,2,31,4,كُلَّهَا
489,2,31,5,ثُمَّ
490,2,31,6,عَرَضَهُمْ
491,2,31,7,عَلَى
492,2,31,8,الْمَلَائِكَةِ
493,2,31,9,فَقَالَ
494,2,31,10,أَنْبِئُونِي
495,2,31,11,بِأَسْمَاءِ
496,2,31,12,هَٰؤُلَاءِ
497,2,31,13,إِنْ
498,2,31,14,كُنْتُمْ
499,2,31,15,صَادِقِينَ
500,2,32,1,قَالُوا
501,2,32,2,سُبْحَانَكَ
502,2,32,3,لَا
503,2,32,4,عِلْمَ
504,2,32,5,لَنَا
505,2,32,6,إِلَّا
506,2,32,7,مَا
507,2,32,8,عَلَّمْتَنَا
508,2,32,9,إِنَّكَ
509,2,32,10,أَنْتَ
510,2,32,11,الْعَلِيمُ
511,2,32,12,الْحَكِيمُ
512,2,33,1,قَالَ
513,2,33,2,يَا
514,2,33,3,آدَمُ
515,2,33,4,أَنْبِئْهُمْ
516,2,33,5,بِأَسْمَائِهِمْ
517,2,33,6,فَلَمَّا
518,2,33,7,أَنْبَأَهُمْ
519,2,33,8,بِأَسْمَائِهِمْ
520,2,33,9,قَالَ
521,2,33,10,أَلَمْ
522,2,33,11,أَقُلْ
523,2,33,12,لَكُمْ
524,2,33,13,إِنِّي
525,2,33,14,أَعْلَمُ
526,2,33,15,غَيْبَ
527,2,33,16,السَّمَاوَاتِ
528,2,33,17,وَالْأَرْضِ
529,2,33,18,وَأَعْلَمُ
530,2,33,19,مَا
531,2,33,20,تُبْدُونَ
532,2,33,21,وَمَا
533,2,33,22,كُنْتُمْ
534,2,33,23,تَكْتُمُونَ
535,2,34,1,وَإِذْ
536,2,34,2,قُلْنَا
537,2,34,3,لِلْمَلَائِكَةِ
538,2,34,4,اسْجُدُوا
539,2,34,5,لِآدَمَ
540,2,34,6,فَسَجَدُوا
541,2,34,7,إِلَّا
542,2,34,8,إِبْلِيسَ
543,2,34,9,أَبَىٰ
544,2,34,10,وَاسْتَكْبَرَ
545,2,34,11,وَكَانَ
546,2,34,12,مِنَ
547,2,34,13,الْكَافِرِينَ
548,2,35,1,وَقُلْنَا
549,2,35,2,يَا
550,2,35,3,آدَمُ
551,2,35,4,اسْكُنْ
552,2,35,5,أَنْتَ
553,2,35,6,وَزَوْجُكَ
554,2,35,7,الْجَنَّةَ
555,2,35,8,وَكُلَا
556,2,35,9,مِنْهَا
557,2,35,10,رَغَدًا
558,2,35,11,حَيْثُ
559,2,35,12,شِئْتُمَا
560,2,35,13,وَلَا
561,2,35,14,تَقْرَبَا
562,2,35,15,هَٰذِهِ
563,2,35,16,الشَّجَرَةَ
564,2,35,17,فَتَكُونَا
565,2,35,18,مِنَ
566,2,35,19,الظَّالِمِينَ
567,2,36,1,فَأَزَلَّهُمَا
568,2,36,2,الشَّيْطَانُ
569,2,36,3,عَنْهَا
570,2,36,4,فَأَخْرَجَهُمَا
571,2,36,5,مِمَّا
572,2,36,6,كَانَا
573,2,36,7,فِيهِ
574,2,36,8,وَقُلْنَا
575,2,36,9,اهْبِطُوا
576,2,36,10,بَعْضُكُمْ
577,2,36,11,لِبَعْضٍ
578,2,36,12,عَدُوٌّ
579,2,36,13,وَلَكُمْ
580,2,36,14,فِي
581,2,36,15,الْأَرْضِ
582,2,36,16,مُسْتَقَرٌّ
583,2,36,17,وَمَتَاعٌ
584,2,36,18,إِلَىٰ
585,2,36,19,حِينٍ
586,2,37,1,فَتَلَقَّىٰ
587,2,37,2,آدَمُ
588,2,37,3,مِنْ
589,2,37,4,رَبِّهِ
590,2,37,5,كَلِمَاتٍ
591,2,37,6,فَتَابَ
592,2,37,7,عَلَيْهِ
593,2,37,8,إِنَّهُ
594,2,37,9,هُوَ
595,2,37,10,التَّوَّابُ
596,2,37,11,الرَّحِيمُ
597,2,38,1,قُلْنَا
598,2,38,2,اهْبِطُوا
599,2,38,3,مِنْهَا
600,2,38,4,جَمِيعًا
601,2,38,5,فَإِمَّا
602,2,38,6,يَأْتِيَنَّكُمْ
603,2,38,7,مِنِّي
604,2,38,8,هُدًى
605,2,38,9,فَمَنْ
606,2,38,10,تَبِعَ
607,2,38,11,هُدَايَ
608,2,38,12,فَلَا
609,2,38,13,خَوْفٌ
610,2,38,14,عَلَيْهِمْ
611,2,38,15,وَلَا
612,2,38,16,هُمْ
613,2,38,17,يَحْزَنُونَ
614,2,39,1,وَالَّذِينَ
615,2,39,2,كَفَرُوا
616,2,39,3,وَكَذَّبُوا
617,2,39,4,بِآيَاتِنَا
618,2,39,5,أُولَٰئِكَ
619,2,39,6,أَصْحَابُ
620,2,39,7,النَّارِ
621,2,39,8,هُمْ
622,2,39,9,فِيهَا
623,2,39,10,خَالِدُونَ
624,2,40,1,يَا
625,2,40,2,بَنِي
626,2,40,3,إِسْرَائِيلَ
627,2,40,4,اذْكُرُوا
628,2,40,5,نِعْمَتِيَ
629,2,40,6,الَّتِي
630,2,40,7,أَنْعَمْتُ
631,2,40,8,عَلَيْكُمْ
632,2,40,9,وَأَوْفُوا
633,2,40,10,بِعَهْدِي
634,2,40,11,أُوفِ
635,2,40,12,بِعَهْدِكُمْ
636,2,40,13,وَإِيَّايَ
637,2,40,14,فَارْهَبُونِ
638,2,41,1,وَآمِنُوا
639,2,41,2,بِمَا
640,2,41,3,أَنْزَلْتُ
641,2,41,4,مُصَدِّقًا
642,2,41,5,لِمَا
643,2,41,6,مَعَكُمْ
644,2,41,7,وَلَا
645,2,41,8,تَكُونُوا
646,2,41,9,أَوَّلَ
647,2,41,10,كَافِرٍ
648,2,41,11,بِهِ
649,2,41,12,وَلَا
650,2,41,13,تَشْتَرُوا
651,2,41,14,بِآيَاتِي
652,2,41,15,ثَمَنًا
653,2,41,16,قَلِيلًا
654,2,41,17,وَإِيَّايَ
655,2,41,18,فَاتَّقُونِ
656,2,42,1,وَلَا
657,2,42,2,تَلْبِسُوا
658,2,42,3,الْحَقَّ
659,2,42,4,بِالْبَاطِلِ
660,2,42,5,وَتَكْتُمُوا
661,2,42,6,الْحَقَّ
662,2,42,7,وَأَنْتُمْ
663,2,42,8,تَعْلَمُونَ
664,2,43,1,وَأَقِيمُوا
665,2,43,2,الصَّلَاةَ
666,2,43,3,وَآتُوا
667,2,43,4,الزَّكَاةَ
668,2,43,5,وَارْكَعُوا
669,2,43,6,مَعَ
670,2,43,7,الرَّاكِعِينَ
671,2,44,1,أَتَأْمُرُونَ
672,2,44,2,النَّاسَ
673,2,44,3,بِالْبِرِّ
674,2,44,4,وَتَنْسَوْنَ
675,2,44,5,أَنْفُسَكُمْ
676,2,44,6,وَأَنْتُمْ
677,2,44,7,تَتْلُونَ
678,2,44,8,الْكِتَابَ
679,2,44,9,أَفَلَا
680,2,44,10,تَعْقِلُونَ
681,2,45,1,وَاسْتَعِينُوا
682,2,45,2,بِالصَّبْرِ
683,2,45,3,وَالصَّلَاةِ
684,2,45,4,وَإِنَّهَا
685,2,45,5,لَكَبِيرَةٌ
686,2,45,6,إِلَّا
687,2,45,7,عَلَى
688,2,45,8,الْخَاشِعِينَ
689,2,46,1,الَّذِينَ
690,2,46,2,يَظُنُّونَ
691,2,46,3,أَنَّهُمْ
692,2,46,4,مُلَاقُو
693,2,46,5,رَبِّهِمْ
694,2,46,6,وَأَنَّهُمْ
695,2,46,7,إِلَيْهِ
696,2,46,8,رَاجِعُونَ
697,2,47,1,يَا
698,2,47,2,بَنِي
699,2,47,3,إِسْرَائِيلَ
700,2,47,4,اذْكُرُوا
701,2,47,5,نِعْمَتِيَ
702,2,47,6,الَّتِي
703,2,47,7,أَنْعَمْتُ
704,2,47,8,عَلَيْكُمْ
705,2,47,9,وَأَنِّي
706,2,47,10,فَضَّلْتُكُمْ
707,2,47,11,عَلَى
708,2,47,12,الْعَالَمِينَ
709,2,48,1,وَاتَّقُوا
710,2,48,2,يَوْمًا
711,2,48,3,لَا
712,2,48,4,تَجْزِي
713,2,48,5,نَفْسٌ
714,2,48,6,عَنْ
715,2,48,7,نَفْسٍ
716,2,48,8,شَيْئًا
717,2,48,9,وَلَا
718,2,48,10,يُقْبَلُ
719,2,48,11,مِنْهَا
720,2,48,12,شَفَاعَةٌ
721,2,48,13,وَلَا
722,2,48,14,يُؤْخَذُ
723,2,48,15,مِنْهَا
724,2,48,16,عَدْلٌ
725,2,48,17,وَلَا
726,2,48,18,هُمْ
727,2,48,19,يُنْصَرُونَ
728,2,49,1,وَإِذْ
729,2,49,2,نَجَّيْنَاكُمْ
730,2,49,3,مِنْ
731,2,49,4,آلِ
732,2,49,5,فِرْعَوْنَ
733,2,49,6,يَسُومُونَكُمْ
734,2,49,7,سُوءَ
735,2,49,8,الْعَذَابِ
736,2,49,9,يُذَبِّحُونَ
737,2,49,10,أَبْنَاءَكُمْ
738,2,49,11,وَيَسْتَحْيُونَ
739,2,49,12,نِسَاءَكُمْ
740,2,49,13,وَفِي
741,2,49,14,ذَٰلِكُمْ
742,2,49,15,بَلَاءٌ
743,2,49,16,مِنْ
744,2,49,17,رَبِّكُمْ
745,2,49,18,عَظِيمٌ
746,2,50,1,وَإِذْ
747,2,50,2,فَرَقْنَا
748,2,50,3,بِكُمُ
749,2,50,4,الْبَحْرَ
750,2,50,5,فَأَنْجَيْنَاكُمْ
751,2,50,6,وَأَغْرَقْنَا
752,2,50,7,آلَ
753,2,50,8,فِرْعَوْنَ
754,2,50,9,وَأَنْتُمْ
755,2,50,10,تَنْظُرُونَ
756,2,51,1,وَإِذْ
757,2,51,2,وَاعَدْنَا
758,2,51,3,مُوسَىٰ
759,2,51,4,أَرْبَعِينَ
760,2,51,5,لَيْلَةً
761,2,51,6,ثُمَّ
762,2,51,7,اتَّخَذْتُمُ
763,2,51,8,الْعِجْلَ
764,2,51,9,مِنْ
765,2,51,10,بَعْدِهِ
766,2,51,11,وَأَنْتُمْ
767,2,51,12,ظَالِمُونَ
768,2,52,1,ثُمَّ
769,2,52,2,عَفَوْنَا
770,2,52,3,عَنْكُمْ
771,2,52,4,مِنْ
772,2,52,5,بَعْدِ
773,2,52,6,ذَٰلِكَ
774,2,52,7,لَعَلَّكُمْ
775,2,52,8,تَشْكُرُونَ
776,2,53,1,وَإِذْ
777,2,53,2,آتَيْنَا
778,2,53,3,مُوسَى
779,2,53,4,الْكِتَابَ
780,2,53,5,وَالْفُرْقَانَ
781,2,53,6,لَعَلَّكُمْ
782,2,53,7,تَهْتَدُونَ
783,2,54,1,وَإِذْ
784,2,54,2,قَالَ
785,2,54,3,مُوسَىٰ
786,2,54,4,لِقَوْمِهِ
787,2,54,5,يَا
788,2,54,6,قَوْمِ
789,2,54,7,إِنَّكُمْ
790,2,54,8,ظَلَمْتُمْ
791,2,54,9,أَنْفُسَكُمْ
792,2,54,10,بِاتِّخَاذِكُمُ
793,2,54,11,الْعِجْلَ
794,2,54,12,فَتُوبُوا
795,2,54,13,إِلَىٰ
796,2,54,14,بَارِئِكُمْ
797,2,54,15,فَاقْتُلُوا
798,2,54,16,أَنْفُسَكُمْ
799,2,54,17,ذَٰلِكُمْ
800,2,54,18,خَيْرٌ
